,ID
762,1512505912652610000
763,1512505781396060000
764,1512505595647170000
765,1512505474222110000
766,1512505448175480000
767,1512505413530520000
768,1512505391627780000
769,1512504803028390000
770,1512503915090250000
771,1512503875114210000
772,1512503236007060000
773,1512503041764770000
774,1512502947913020000
775,1512502910839630000
776,1512502725585640000
777,1512502703833760000
778,1512502448870540000
779,1512501960976570000
780,1512499258427120000
781,1512498823159030000
782,1512498638869730000
783,1512498453984730000
784,1512498306915640000
785,1512498190565650000
786,1512496620751170000
787,1512496533756730000
788,1512496237114800000
789,1512495815587080000
790,1512495811481010000
791,1512495495968600000
792,1512495008817060000
793,1512494804793490000
794,1512494764431710000
795,1512494476731810000
796,1512494328958100000
797,1512494231566260000
798,1512493422275340000
799,1512492971815480000
800,1512492971815480000
801,1512492146137260000
802,1512492026670970000
803,1512491547060750000
804,1512491367548820000
805,1512491188099680000
806,1512491163638400000
807,1512490909753040000
808,1512490834322670000
809,1512490807449850000
810,1512490524321610000
811,1512490507271910000
812,1512490247178760000
813,1512490131835390000
814,1512489938448750000
815,1512489836191620000
816,1512489783079190000
817,1512489710127610000
818,1512489531005550000
819,1512489254122920000
820,1512489085662900000
821,1512489056810190000
822,1512488448329980000
823,1512488284701790000
824,1512488114211620000
825,1512488075502690000
826,1512487721687650000
827,1512487428203890000
828,1512487289678860000
829,1512486421596140000
830,1512485274994940000
831,1512485140345320000
832,1512483707139010000
833,1512483655825820000
834,1512483442453360000
835,1512482349128190000
836,1512482254685090000
837,1512481292507810000
838,1512480939036730000
839,1512480538799580000
840,1512480485099950000
841,1512480358864140000
842,1512480096296190000
843,1512479760676370000
844,1512479558850650000
845,1512476054987980000
846,1512475910758350000
847,1512475790444830000
848,1512475569866350000
849,1512475431768840000
850,1512475028813920000
851,1512474994277850000
852,1512474972454800000
853,1512474950430560000
854,1512474307410150000
855,1512473595552970000
856,1512472667659590000
857,1512472288914020000
858,1512472276087850000
859,1512471731855880000
860,1512471684317690000
861,1512470992735670000
862,1512470754012630000
863,1512469519125470000
864,1512469404222680000
865,1512469079118030000
866,1512468760686470000
867,1512468407844690000
868,1512468296196570000
869,1512468179284630000
870,1512467512717290000
871,1512467169229110000
872,1512467070843330000
873,1512467060487440000
874,1512466619943250000
875,1512466147588900000
876,1512466103032760000
877,1512465518120560000
878,1512465439414090000
879,1512465386486170000
880,1512465292445630000
881,1512465272518560000
882,1512465251459280000
883,1512465212355800000
884,1512465187005100000
885,1512465161289790000
886,1512465137852030000
887,1512465118411460000
888,1512465082931810000
889,1512465032981850000
890,1512464901075130000
891,1512464848952890000
892,1512464829008810000
893,1512464814991450000
894,1512464787669620000
895,1512464758485740000
896,1512464668375210000
897,1512464632451300000
898,1512463583971610000
899,1512463378488430000
900,1512463378488430000
901,1512462020993590000
902,1512460745648350000
903,1512459744623080000
904,1512459413742830000
905,1512459363197190000
906,1512459313280920000
907,1512458830885620000
908,1512458799239640000
909,1512456892605500000
910,1512456716528410000
911,1512456419664080000
912,1512455852980060000
913,1512454713320560000
914,1512454595087400000
915,1512454540385210000
916,1512454472064190000
917,1512454411498430000
918,1512454103355590000
919,1512454054823270000
920,1512453792633130000
921,1512453683467890000
922,1512453666468470000
923,1512453496938800000
924,1512453457688550000
925,1512453137189280000
926,1512452909300130000
927,1512452818749330000
928,1512452810587180000
929,1512452708564820000
930,1512452545788190000
931,1512452496245110000
932,1512452226408660000
933,1512452184100720000
934,1512452163078790000
935,1512452032031990000
936,1512451904894250000
937,1512451854659160000
938,1512451523623720000
939,1512451472469930000
940,1512451187982930000
941,1512451080025690000
942,1512451005983690000
943,1512450862785900000
944,1512450763901090000
945,1512450538616810000
946,1512450535965790000
947,1512450213138600000
948,1512450199062560000
949,1512449899937280000
950,1512449888721710000
951,1512449806953810000
952,1512449573431780000
953,1512449233533680000
954,1512448916452780000
955,1512448857929650000
956,1512448721195310000
957,1512448554270430000
958,1512448261432480000
959,1512448234773430000
960,1512447696623170000
961,1512447651958170000
962,1512447434714130000
963,1512447292271480000
964,1512446921616640000
965,1512446889983190000
966,1512446713268780000
967,1512446530174790000
968,1512446324452510000
969,1512446044545680000
970,1512445564616680000
971,1512445254754000000
972,1512445216711710000
973,1512445163674680000
974,1512444958309020000
975,1512444870463570000
976,1512444717857970000
977,1512444514908120000
978,1512444204600990000
979,1512444114633200000
980,1512443935758730000
981,1512443868846900000
982,1512443837561460000
983,1512443812013950000
984,1512443657630190000
985,1512443582581510000
986,1512443468790070000
987,1512443369187940000
988,1512443154007420000
989,1512443057328770000
990,1512442708845080000
991,1512442379655120000
992,1512442050997850000
993,1512441900577470000
994,1512441746902420000
995,1512441654342520000
996,1512441622092520000
997,1512441548012750000
998,1512441393561660000
999,1512441072982570000
1000,1512441072982570000
1001,1512440728500240000
1002,1512440473192910000
1003,1512440403328470000
1004,1512440392502880000
1005,1512440112231100000
1006,1512440065691380000
1007,1512439976117650000
1008,1512439626061040000
1009,1512439446150550000
1010,1512439296510370000
1011,1512439223294610000
1012,1512438997104180000
1013,1512438697991540000
1014,1512438511600860000
1015,1512438361767740000
1016,1512438232046310000
1017,1512438035773890000
1018,1512438025384600000
1019,1512437897202480000
1020,1512437891649180000
1021,1512437826235010000
1022,1512437574492720000
1023,1512437288042640000
1024,1512437117095400000
1025,1512436975122490000
1026,1512436654060930000
1027,1512435857147500000
1028,1512435813862100000
1029,1512435628776080000
1030,1512435125036130000
1031,1512435091800160000
1032,1512435078353320000
1033,1512434647250180000
1034,1512434581005290000
1035,1512434471848450000
1036,1512434421961530000
1037,1512434241099160000
1038,1512433951406800000
1039,1512432965455850000
1040,1512432021406160000
1041,1512431920591870000
1042,1512431020179520000
1043,1512430379080330000
1044,1512430181583140000
1045,1512430139216380000
1046,1512429879844810000
1047,1512429646826150000
1048,1512428384281920000
1049,1512428053661690000
1050,1512427909784470000
1051,1512427897792960000
1052,1512427579268990000
1053,1512427043161580000
1054,1512425468309520000
1055,1512425401330640000
1056,1512424691171990000
1057,1512424470165830000
1058,1512424281837290000
1059,1512423837132100000
1060,1512423726830450000
1061,1512423595091410000
1062,1512423296834350000
1063,1512422827349060000
1064,1512422827349060000
1065,1512422827349060000
1066,1512422827349060000
1067,1512422827349060000
1068,1512422827349060000
1069,1512422827349060000
1070,1512422827349060000
1071,1512422827349060000
1072,1512422827349060000
1073,1512422827349060000
1074,1512422827349060000
1075,1512422827349060000
1076,1512422827349060000
1077,1512422827349060000
1078,1512422827349060000
1079,1512422827349060000
1080,1512422827349060000
1081,1512422827349060000
1082,1512422827349060000
1083,1512422827349060000
1084,1512422827349060000
1085,1512422827349060000
1086,1512422827349060000
1087,1512422827349060000
1088,1512422827349060000
1089,1512422827349060000
1090,1512422827349060000
1091,1512422827349060000
1092,1512422827349060000
1093,1512422827349060000
1094,1512422827349060000
1095,1512422827349060000
1096,1512422827349060000
1097,1512422827349060000
1098,1512422827349060000
1099,1512422827349060000
1100,1512422827349060000
1101,1512422827349060000
1102,1512422827349060000
1103,1512422827349060000
1104,1512422827349060000
1105,1512422827349060000
1106,1512422827349060000
1107,1512422827349060000
1108,1512422827349060000
1109,1512422827349060000
1110,1512422827349060000
1111,1512422827349060000
1112,1512422827349060000
1113,1512422827349060000
1114,1512422827349060000
1115,1512422827349060000
1116,1512422827349060000
1117,1512422827349060000
1118,1512422827349060000
1119,1512422827349060000
1120,1512422827349060000
1121,1512422827349060000
1122,1512422827349060000
1123,1512422827349060000
1124,1512422827349060000
1125,1512422827349060000
1126,1512422827349060000
1127,1512422827349060000
1128,1512422827349060000
1129,1512422827349060000
1130,1512422827349060000
1131,1512422827349060000
1132,1512422827349060000
1133,1512422827349060000
1134,1512422827349060000
1135,1512422827349060000
1136,1512422827349060000
1137,1512422827349060000
1138,1512422827349060000
1139,1512422827349060000
1140,1512422827349060000
1141,1512422827349060000
1142,1512422827349060000
1143,1512422827349060000
1144,1512422827349060000
1145,1512422827349060000
1146,1512422827349060000
1147,1512422827349060000
1148,1512422827349060000
1149,1512422827349060000
1150,1512422827349060000
1151,1512422827349060000
1152,1512422827349060000
1153,1512422827349060000
1154,1512422827349060000
1155,1512422827349060000
1156,1512422827349060000
1157,1512422827349060000
1158,1512422827349060000
1159,1512422827349060000
1160,1512422827349060000
1161,1512422827349060000
1162,1512422827349060000
1163,1512422827349060000
1164,1512422827349060000
1165,1512422827349060000
1166,1512422827349060000
1167,1512422827349060000
1168,1512422827349060000
1169,1512422827349060000
1170,1512422827349060000
1171,1512422827349060000
1172,1512422827349060000
1173,1512422827349060000
1174,1512422827349060000
1175,1512422827349060000
1176,1512422827349060000
1177,1512422827349060000
1178,1512422827349060000
1179,1512422827349060000
1180,1512422827349060000
1181,1512422827349060000
1182,1512422827349060000
1183,1512422827349060000
1184,1512422827349060000
1185,1512422827349060000
1186,1512422827349060000
1187,1512422827349060000
1188,1512422827349060000
1189,1512422827349060000
1190,1512422827349060000
1191,1512422827349060000
1192,1512422827349060000
1193,1512422827349060000
1194,1512422827349060000
1195,1512422827349060000
1196,1512422827349060000
1197,1512422827349060000
1198,1512422827349060000
1199,1512422827349060000
1200,1512422827349060000
1201,1512422827349060000
1202,1512422827349060000
1203,1512422827349060000
1204,1512422827349060000
1205,1512422827349060000
1206,1512422827349060000
1207,1512422827349060000
1208,1512422827349060000
1209,1512422827349060000
1210,1512422827349060000
1211,1512422827349060000
1212,1512422827349060000
1213,1512422827349060000
1214,1512422827349060000
1215,1512422827349060000
1216,1512422827349060000
1217,1512422827349060000
1218,1512422827349060000
1219,1512422827349060000
1220,1512422827349060000
1221,1512422827349060000
1222,1512422827349060000
1223,1512422827349060000
1224,1512422827349060000
1225,1512422827349060000
1226,1512422827349060000
1227,1512422827349060000
1228,1512422827349060000
1229,1512422827349060000
1230,1512422827349060000
1231,1512422827349060000
1232,1512422827349060000
1233,1512900075311320000
1234,1514754083562820000
1235,1514753569076910000
1236,1514752883018800000
1237,1514751673645900000
1238,1514751018269030000
1239,1514749368439650000
1240,1514749294892390000
1241,1514748984413230000
1242,1514748931800200000
1243,1514748286678180000
1244,1514748282127490000
1245,1514747950819330000
1246,1514747939897620000
1247,1514747671721950000
1248,1514747671222830000
1249,1514747650008090000
1250,1514747568990950000
1251,1514747299829880000
1252,1514741953530890000
1253,1514741750509830000
1254,1514741106725990000
1255,1514741048253230000
1256,1514740388959070000
1257,1514740133018440000
1258,1514739486621670000
1259,1514739416555730000
1260,1514739390765010000
1261,1514739360717060000
1262,1514739322238420000
1263,1514738652508820000
1264,1514738185875720000
1265,1514735428955520000
1266,1514735242220860000
1267,1514734897285540000
1268,1514734106466290000
1269,1514734033208590000
1270,1514733511168730000
1271,1514733213293450000
1272,1514732345881930000
1273,1514732278496240000
1274,1514731849293200000
1275,1514731798558910000
1276,1514731561362620000
1277,1514731443674560000
1278,1514731426578570000
1279,1514731290485940000
1280,1514730761433370000
1281,1514730715094540000
1282,1514730694274120000
1283,1514730014402610000
1284,1514729444665170000
1285,1514728747026580000
1286,1514728648770790000
1287,1514727982484660000
1288,1514727706537200000
1289,1514727706524540000
1290,1514727478941650000
1291,1514726954771090000
1292,1514726879273620000
1293,1514726833698340000
1294,1514726766203770000
1295,1514725568335460000
1296,1514725524811270000
1297,1514725186133650000
1298,1514724076975180000
1299,1514723442506950000
1300,1514723289897300000
1301,1514722990965010000
1302,1514722689952460000
1303,1514721226731800000
1304,1514720054419620000
1305,1514718745620630000
1306,1514718413381320000
1307,1514718131704540000
1308,1514717632846460000
1309,1514716981303320000
1310,1514716807550180000
1311,1514716584312500000
1312,1514716229176540000
1313,1514714194406370000
1314,1514714024449030000
1315,1514713344510360000
1316,1514713029744930000
1317,1514711976391360000
1318,1514711721239320000
1319,1514711436286890000
1320,1514711118635270000
1321,1514711036284530000
1322,1514710891043950000
1323,1514710695991930000
1324,1514709801795730000
1325,1514708945037830000
1326,1514708914981550000
1327,1514708889064940000
1328,1514708867422240000
1329,1514708824749480000
1330,1514708595929140000
1331,1514708470179760000
1332,1514708369579280000
1333,1512900075311320000
1334,1514754083562820000
1335,1514753569076910000
1336,1514752883018800000
1337,1514751673645900000
1338,1514751018269030000
1339,1514749368439650000
1340,1514749294892390000
1341,1514748984413230000
1342,1514748931800200000
1343,1514748286678180000
1344,1514748282127490000
1345,1514747950819330000
1346,1514747939897620000
1347,1514747671721950000
1348,1514747671222830000
1349,1514747650008090000
1350,1514747568990950000
1351,1514747299829880000
1352,1514741953530890000
1353,1514741750509830000
1354,1514741106725990000
1355,1514741048253230000
1356,1514740388959070000
1357,1514740133018440000
1358,1514739486621670000
1359,1514739416555730000
1360,1514739390765010000
