,image_id,image_url,tweet_url
595,1514232709052309511,http://pbs.twimg.com/media/FQOioEpXIAcMDV4.jpg,https://twitter.com/dikdikDVD/status/1514232716606201865
600,1514224303134367754,http://pbs.twimg.com/media/FQOa-yKWYAoHJwX.jpg,https://twitter.com/Richard_N_Evans/status/1514224329780781057
602,1514223202641354755,http://pbs.twimg.com/media/FQOZ-ugXoAMm0uz.jpg,https://twitter.com/Eurymachuss/status/1514223208504905728
606,1514219692222816256,http://pbs.twimg.com/tweet_video_thumb/FQOWyZLXoAA7cVI.jpg,https://twitter.com/sandgfx/status/1514219698484916229
609,1514212722866630665,http://pbs.twimg.com/media/FQOQcuTXsAk2hmp.jpg,https://twitter.com/davecarey_/status/1514212733595619338
610,1514212722870824964,http://pbs.twimg.com/media/FQOQcuUXsAQrMP7.jpg,https://twitter.com/davecarey_/status/1514212733595619338
611,1514078952855203842,http://pbs.twimg.com/media/FQMWySLUcAIH8Qt.jpg,https://twitter.com/officialsimong/status/1514211800165888009
615,1514181128898420738,http://pbs.twimg.com/media/FQNzttmXIAIywX7.jpg,https://twitter.com/robdimartino/status/1514181136745963526
628,1512188698049327114,http://pbs.twimg.com/media/FPxfm-SXMAoyJfy.jpg,https://twitter.com/veronicasage/status/1514113172520660994
639,1514072979348463617,http://pbs.twimg.com/media/FQMRWlIVIAErtGD.jpg,https://twitter.com/elimherr/status/1514072981525315586
679,1514026587376676866,http://pbs.twimg.com/media/FQLnKNkVcAI7ncu.jpg,https://twitter.com/NickBobir/status/1514026590287540228
685,1514018454629715968,http://pbs.twimg.com/media/FQLfw0uXEAACAAk.jpg,https://twitter.com/GutterDetroit/status/1514018461818707969
687,1514017048426278914,http://pbs.twimg.com/ext_tw_video_thumb/1514017048426278914/pu/img/vdlBIspTtaLID4DO.jpg,https://twitter.com/BoozeDonkey/status/1514017095016542209
688,1514015009201967110,http://pbs.twimg.com/media/FQLcoRgX0AYzx1O.jpg,https://twitter.com/BlackBeardToys/status/1514015012641255425
691,1514005459119661061,http://pbs.twimg.com/ext_tw_video_thumb/1514005459119661061/pu/img/V7KPJ8QPT8hibu-H.jpg,https://twitter.com/heir_jordans/status/1514005523670085639
692,1514004151834976256,http://pbs.twimg.com/media/FQLSwSqXIAAPdmu.jpg,https://twitter.com/Mr_Altcasa/status/1514004155932815373
698,1513994235229335553,http://pbs.twimg.com/media/FQLJvEbVcAErGqf.jpg,https://twitter.com/BoozeDonkey/status/1513994237385224196
699,1513993790377410571,http://pbs.twimg.com/media/FQLJVLOXwAsYtZz.jpg,https://twitter.com/Lewsers/status/1513993797532852234
701,1513983955845976065,http://pbs.twimg.com/media/FQLAYuvXEAEuWsV.jpg,https://twitter.com/haiku_dad/status/1513983965086072838
709,1513973955656392705,http://pbs.twimg.com/media/FQK3SpIXoAEpRWV.jpg,https://twitter.com/lverdejo81/status/1513973964099489802
726,1513955197168627713,http://pbs.twimg.com/tweet_video_thumb/FQKmOwUXsAE6SxP.jpg,https://twitter.com/dadlife_mike/status/1513955202826657808
727,1513660887734923266,http://pbs.twimg.com/media/FQGajsPXsAIYkBZ.jpg,https://twitter.com/Cryptoescobarjr/status/1513954496858185735
